FIPS_COUNTY,State,state,climate,POP,AGE_GR0,AGE_GR1,AGE_GR2,AGE_GR3,AGE_GR4,MALE,AFFGEOID,HISPANIC,ASIAN_ALL,BLACK_NH,BLACK_ALL,WHITE_NH,WHITE_ALL,POVERTY,EDU,POP_DENSITY,ATKINSON,CORRRATIO,cases_WAVE1,deaths_WAVE1,cases_rate_WAVE1,deaths_rate_WAVE1,cases_WAVE2,deaths_WAVE2,cases_rate_WAVE2,deaths_rate_WAVE2,cases_WAVE3,deaths_WAVE3,cases_rate_WAVE3,deaths_rate_WAVE3
6035,6,California,West,31185,1.179669713,0.444380311,0.243482443,0.120378387,0.01292288,0.66285073,0500000US06035,0.18707712,0.014013147,0.086419753,0.087798621,0.658265192,0.82321629,0.138153556,0.827914247,2.651421461,0.606756595,0.130187798,9,0,28.86002886,0,706,0,2263.908931,0,3146,7,10088.18342,22.44668911
6037,6,California,West,10098052,1.226475562,0.369953036,0.252407395,0.110822662,0.017843441,0.492846343,0500000US06037,0.484608616,0.145569462,0.078778065,0.081598609,0.263323263,0.513649464,0.159829928,0.786615974,960.7427779,0.939798856,0.200742423,73791,2926,730.7449001,28.97588565,167977,2858,1663.459447,28.30248844,355142,2973,3516.935742,29.44132195
6039,6,California,West,155013,1.273977021,0.334804178,0.226864844,0.119499655,0.014663286,0.481785399,0500000US06039,0.572893886,0.021249831,0.031190932,0.032423087,0.345332327,0.72007509,0.208417476,0.718826986,28.00789771,0.679138147,0.039387865,226,3,145.7942237,1.935321554,3557,51,2294.646255,32.90046641,4791,57,3090.708521,36.77110952
6041,6,California,West,260295,1.236765977,0.255218118,0.312503121,0.184098811,0.025759235,0.488342073,0500000US06041,0.158800592,0.057626923,0.021502526,0.021932807,0.713840066,0.781198256,0.076114205,0.932387255,193.1005061,0.795200136,0.081347577,751,17,288.518796,6.531051307,5413,78,2079.563572,29.96600012,2687,41,1032.290286,15.75135903
6043,6,California,West,17540,1.220980616,0.245267959,0.311858609,0.24709236,0.020296465,0.508551881,0500000US06043,0.108836944,0.013854048,0.009464082,0.009464082,0.805302166,0.888198404,0.140410564,0.903653269,4.674251881,0.696873416,0.020790011,17,1,96.92132269,5.701254276,56,1,319.2702395,5.701254276,115,2,655.6442417,11.40250855
6045,6,California,West,87422,1.257761204,0.284436412,0.272997644,0.181270161,0.022854659,0.496888655,0500000US06045,0.247981057,0.01932008,0.005845211,0.006073986,0.655601565,0.836414175,0.184913,0.868913736,9.626461049,0.690563128,0.003812668,45,0,51.47445723,0,659,17,753.8148292,19.44590606,1455,8,1664.340784,9.151014619
6047,6,California,West,269075,1.282452848,0.343944997,0.212695345,0.096553006,0.012412896,0.504751463,0500000US06047,0.589032798,0.074815572,0.029872712,0.032600576,0.282478863,0.573728514,0.22686826,0.693527975,53.67222176,0.752667486,0.035560117,409,7,152.0022299,2.601505157,7623,110,2833.039115,40.88079532,7994,99,2970.918889,36.79271579
6049,6,California,West,8938,1.249944059,0.25061535,0.278809577,0.228350861,0.028194227,0.516110987,0500000US06049,0.144551354,0.015663459,0.016670396,0.016670396,0.778921459,0.900201387,0.165780961,0.85619371,0.881376109,0.424975705,0.011475213,0,0,0,0,10,0,111.8818528,0,169,0,1890.803312,0
6051,6,California,West,14174,1.220050797,0.36461126,0.295258925,0.137787498,0.005432482,0.517920135,0500000US06051,0.272752928,0.023917031,0.002822069,0.00740793,0.651474531,0.847819952,0.103517016,0.887373033,1.794895517,0.26794097,2.57E-05,37,1,261.0413433,7.055171441,125,1,881.8964301,7.055171441,556,1,3922.675321,7.055171441
6053,6,California,West,433212,1.266620038,0.348870761,0.230268321,0.109329843,0.018817577,0.510066665,0500000US06053,0.583058641,0.056189579,0.02448224,0.025853393,0.302941747,0.592571305,0.141102687,0.712903602,50.96841445,0.828550336,0.075635794,995,12,229.6796949,2.770006371,6985,46,1612.374542,10.61835776,14275,112,3295.153412,25.8533928
6055,6,California,West,140530,1.233039209,0.312573828,0.269138262,0.155824379,0.024635309,0.498697787,0500000US06055,0.339336796,0.080929339,0.019668398,0.020401338,0.527709386,0.730883085,0.081420781,0.850641417,72.50862772,0.773706971,0.053837302,191,3,135.9140397,2.134775493,1241,10,883.0854622,7.115918309,3215,11,2287.767736,7.82751014
6057,6,California,West,99092,1.229978202,0.250797239,0.301477415,0.222813143,0.031263876,0.493369798,0500000US06057,0.093660437,0.010172365,0.006065071,0.006610019,0.852440157,0.924181569,0.113953109,0.942119641,39.9469912,0.753894023,0.012586722,55,1,55.5039761,1.009163202,391,4,394.5828119,4.036652807,1757,34,1773.099746,34.31154886
6059,6,California,West,3164182,1.229686851,0.343859171,0.266098473,0.1202178,0.018992902,0.493786072,0500000US06059,0.34138207,0.200896156,0.01593208,0.017297362,0.409595908,0.616558087,0.11496694,0.851109359,1541.02667,0.896457752,0.019488977,8759,221,276.8171995,6.984427571,39779,759,1257.165359,23.9872422,70183,754,2218.045612,23.82922348
6061,6,California,West,380077,1.241722072,0.291467255,0.273320932,0.164000979,0.023063748,0.48808794,0500000US06061,0.138124643,0.072445846,0.015438977,0.016304591,0.732430534,0.825190685,0.08043514,0.945747939,104.2928314,0.779038408,0.008613845,390,9,102.6107868,2.367941233,2613,24,687.4922713,6.314509955,7773,70,2045.111912,18.4173207
6063,6,California,West,18699,1.241617199,0.227605754,0.314669234,0.244398096,0.022354137,0.503930691,0500000US06063,0.087116958,0.010695759,0.010374886,0.010374886,0.832718327,0.890635863,0.116725592,0.939431739,2.827868464,0.602600855,0.018968907,4,0,21.39151826,0,35,0,187.1757848,0,285,0,1524.145676,0
6065,6,California,West,2383286,1.256559641,0.336802633,0.238777889,0.121123524,0.016757116,0.497711143,0500000US06065,0.484422348,0.063832037,0.060631834,0.064425755,0.35936434,0.608459916,0.147279041,0.81682807,127.6881106,0.877232138,0.053622048,11285,384,473.5059074,16.1122081,41624,635,1746.496224,26.64388579,88153,725,3698.800731,30.42018457
6067,6,California,West,1510023,1.246951868,0.352480724,0.25031473,0.116241276,0.017668605,0.488563419,0500000US06067,0.22981438,0.155940671,0.095364773,0.098716377,0.451979871,0.57998653,0.158422582,0.873699351,603.8906191,0.862128636,0.055983729,1793,63,118.7399132,4.172121882,16258,230,1076.672342,15.23155608,35951,448,2380.824663,29.66842227
6069,6,California,West,59416,1.256530228,0.330533863,0.258297428,0.10618352,0.014894978,0.4986199,0500000US06069,0.593240878,0.029268211,0.00730443,0.007405413,0.349737444,0.822185943,0.092376682,0.798875932,16.52008807,0.589086393,0.008830397,129,2,217.1132355,3.366096674,968,6,1629.19079,10.09829002,1663,15,2798.909385,25.24572506
6071,6,California,West,2135413,1.262005523,0.357097667,0.236619333,0.097526802,0.011746206,0.497548718,0500000US06071,0.528147482,0.070167691,0.079077911,0.083545431,0.291869535,0.61114501,0.173015249,0.795108248,41.10128555,0.86666191,0.053319381,7515,229,351.9225555,10.72392085,40127,487,1879.121275,22.80589282,103471,607,4845.47954,28.42541466
6073,6,California,West,3302833,1.228418754,0.375543662,0.243893954,0.114877137,0.018219208,0.503183479,0500000US06073,0.335144102,0.118207006,0.047091694,0.050384624,0.458812177,0.707104174,0.1251561,0.871363188,302.9941503,0.893674603,0.064034775,9673,320,292.8697878,9.688652136,28994,362,877.8524376,10.96028773,81859,571,2478.448047,17.28818866
6075,6,California,West,870044,1.164582481,0.448306063,0.250434461,0.126692443,0.024378077,0.510284537,0500000US06075,0.152464703,0.342128674,0.050134246,0.052183568,0.406496683,0.467261426,0.108566298,0.884841005,7168.190471,0.853305151,0.105194944,2955,45,339.6379953,5.172152213,6542,38,751.9159951,4.367595202,10445,90,1200.513997,10.34430443
6077,6,California,West,732212,1.26951484,0.337624896,0.236547612,0.107199827,0.014979268,0.497959607,0500000US06077,0.411432754,0.154322792,0.06818517,0.071049095,0.324888147,0.562621208,0.159192713,0.788526461,203.0389818,0.817238634,0.051224173,1716,43,234.3583552,5.872616128,15921,285,2174.370264,38.9231534,18791,233,2566.333248,31.82138506
6079,6,California,West,281455,1.214599137,0.328208772,0.255795776,0.164665755,0.022781617,0.50725338,0500000US06079,0.223843954,0.036361052,0.017452168,0.018706365,0.691314775,0.860094864,0.13304666,0.908707034,32.9240586,0.797128114,0.161640849,347,1,123.2879146,0.355296584,2634,20,935.8512018,7.105931676,5479,38,1946.669983,13.50127019
6081,6,California,West,765935,1.226406941,0.345171588,0.271495623,0.130795694,0.023090732,0.493319929,0500000US06081,0.246759843,0.281142656,0.021983589,0.023303544,0.395656289,0.510518517,0.070265838,0.891697192,659.1746544,0.838124595,0.040797092,2571,99,335.6681703,12.92537879,5598,32,730.8714186,4.177900213,11920,67,1556.26783,8.747478572
6083,6,California,West,443738,1.232409665,0.35724459,0.225227499,0.123681091,0.022294687,0.500763964,0500000US06083,0.450851629,0.053777229,0.01776048,0.019439399,0.449265107,0.775290825,0.148429955,0.809937366,62.63967412,0.807173391,0.024702444,2049,18,461.7589659,4.056447724,6094,75,1373.332913,16.90186552,6233,54,1404.657703,12.16934317
6085,6,California,West,1922200,1.229549475,0.36809125,0.255441681,0.11087712,0.017573614,0.504874103,0500000US06085,0.257754136,0.358535012,0.023607845,0.025001561,0.320420352,0.450244511,0.079202907,0.880883154,574.8383699,0.873386054,0.01897021,3230,152,168.0366247,7.907605868,14119,93,734.5229425,4.838206222,36536,339,1900.738737,17.63604204
6087,6,California,West,273765,1.220711194,0.339831607,0.264595547,0.133136084,0.016631052,0.495779227,0500000US06087,0.334871149,0.046028528,0.008616879,0.009482585,0.575457053,0.761514438,0.142688859,0.86401476,237.464658,0.768724744,0.011683382,257,3,93.87613464,1.095830365,1487,4,543.1665845,1.461107154,4945,63,1806.293719,23.01243767
6089,6,California,West,179085,1.244302985,0.290839545,0.271703381,0.175614931,0.023290616,0.490599436,0500000US06089,0.098305274,0.030304046,0.011949633,0.012334925,0.80171427,0.870201301,0.17131863,0.907999144,18.31466417,0.775960556,0.019625579,51,5,28.47809699,2.791970293,519,7,289.8065165,3.908758411,6551,54,3658.039478,30.15327917
6091,6,California,West,2930,1.245051195,0.221843003,0.310580205,0.272013652,0.019112628,0.526279863,0500000US06091,0.110580205,0,0.002047782,0.002047782,0.876109215,0.986348123,0.083017568,0.93304721,1.186862083,3.33E-16,0,1,0,34.12969283,0,5,0,170.6484642,0,17,0,580.2047782,0
6093,6,California,West,43540,1.245406523,0.246968305,0.289480937,0.213137345,0.027170418,0.498530087,0500000US06093,0.122553973,0.015571888,0.014216812,0.014515388,0.766881029,0.849127239,0.193995274,0.899943382,2.677418441,0.602014285,0.01617617,18,0,41.34129536,0,119,0,273.3118971,0,882,8,2025.723473,18.37390905
6095,6,California,West,438530,1.240412287,0.337352063,0.267429822,0.129642214,0.017189246,0.496958019,0500000US06095,0.26088523,0.154637083,0.135680569,0.140984653,0.385081978,0.527099628,0.10378758,0.879757586,206.0444057,0.793745,0.074539384,690,23,157.3438533,5.244795111,4827,24,1100.72287,5.472829681,9496,46,2165.416277,10.48959022
6097,6,California,West,501317,1.232088678,0.3138194,0.278642057,0.15853442,0.023180941,0.489103701,0500000US06097,0.265271275,0.04006846,0.014346212,0.015878177,0.634801932,0.749064963,0.102557569,0.88034964,122.8269245,0.808943,0.012738611,765,4,152.5980567,0.797898336,5035,76,1004.35453,15.16006838,10224,91,2039.428146,18.15218714
6099,6,California,West,539301,1.268291733,0.339546932,0.235271212,0.1102631,0.015399564,0.494796042,0500000US06099,0.456095946,0.054233165,0.026586266,0.028803952,0.426099711,0.758049772,0.16110169,0.783288911,139.1865627,0.796895686,0.019475655,1159,34,214.9078159,6.304457066,13551,224,2512.696991,41.53524655,16763,251,3108.282759,46.54172716
6101,6,California,West,95872,1.263851802,0.324693341,0.240612483,0.129798064,0.018608144,0.498466706,0500000US06101,0.306179072,0.152651452,0.018702019,0.020923732,0.466966372,0.696261682,0.160230091,0.779865319,61.43488729,0.657377329,0.007861322,88,3,91.78905207,3.12917223,1321,7,1377.878838,7.301401869,4040,33,4213.951936,34.42089453
6103,6,California,West,63373,1.259479589,0.285531693,0.265538952,0.165591025,0.023211778,0.497120225,0500000US06103,0.246524545,0.015211525,0.006627428,0.007432187,0.687027599,0.853975668,0.215306873,0.843863941,8.296818814,0.623237721,0.004707981,17,1,26.82530415,1.577959068,402,0,634.3395452,0,2061,30,3252.173639,47.33877203
6105,6,California,West,12862,1.231845747,0.223837661,0.318923962,0.242730524,0.020758824,0.511740009,0500000US06105,0.072306018,0.01609392,0.006764111,0.006764111,0.824677344,0.865806251,0.197260057,0.906482039,1.562009465,0.463970678,0.004330819,3,0,23.32452185,0,11,0,85.52324677,0,200,2,1554.968123,15.54968123
6107,6,California,West,460477,1.298151699,0.339154833,0.209556612,0.095364155,0.014068021,0.500035832,0500000US06107,0.640963609,0.035749885,0.012747651,0.015909589,0.290170845,0.764987176,0.254562004,0.697684272,36.85265632,0.803616265,0.030826854,2664,98,578.5305238,21.28227903,11415,135,2478.951175,29.31742519,14051,120,3051.401047,26.0599335
6109,6,California,West,53932,1.218905288,0.277349255,0.288140622,0.21504858,0.032503894,0.521063562,0500000US06109,0.121022769,0.013887859,0.016316843,0.017169769,0.804049544,0.874972187,0.132823008,0.904287139,9.376087587,0.798344424,0.185545259,9,0,16.68768078,0,173,2,320.7743084,3.708373507,1937,17,3591.559742,31.52117481
6111,6,California,West,848112,1.242749778,0.326841266,0.265861113,0.125182759,0.02035816,0.494731828,0500000US06111,0.424492284,0.07283472,0.016126408,0.017491794,0.457841653,0.802013178,0.095707176,0.844384446,177.7279193,0.84168195,0.021782885,1633,41,192.5453242,4.834267172,9142,75,1077.92367,8.843171657,18629,94,2196.525931,11.08344181
6113,6,California,West,214977,1.216711555,0.394609656,0.214804374,0.101457365,0.016885527,0.485517055,0500000US06113,0.315424441,0.137744968,0.024258409,0.027137787,0.471092256,0.678109751,0.196028518,0.863710285,81.79800558,0.736045831,0.026894865,255,24,118.6173405,11.16398498,2169,28,1008.945143,13.02464915,4376,52,2035.566595,24.18863413
6115,6,California,West,75493,1.283059356,0.353979839,0.22522618,0.105413747,0.014796074,0.509557177,0500000US06115,0.278039023,0.067608917,0.030996251,0.032214907,0.557468904,0.746347343,0.179595916,0.820385161,46.11910409,0.588667879,0.019897651,36,1,47.68654047,1.324626124,879,5,1164.346363,6.623130621,2345,9,3106.248261,11.92163512
8001,8,Colorado,Southwest,497115,1.265272623,0.372957967,0.232324512,0.088828541,0.010104302,0.504317914,0500000US08001,0.396847812,0.038759643,0.031198013,0.033179445,0.50560132,0.825024391,0.114889928,0.830014553,164.5753082,0.813045742,0.056271508,3759,144,756.1630609,28.9671404,3820,53,768.4338634,10.66151695,29428,262,5919.756998,52.70410267
8003,8,Colorado,Southwest,16444,1.249027001,0.368036974,0.206275845,0.118888348,0.009608368,0.501216249,0500000US08003,0.458647531,0.010824617,0.008148869,0.011615179,0.482850888,0.86943566,0.237163176,0.864896074,8.78669511,0.388295839,0.002971958,127,3,772.3181708,18.24373632,111,6,675.0182437,36.48747263,630,12,3831.184627,72.97494527
8005,8,Colorado,Southwest,636671,1.246471097,0.358365624,0.255749045,0.109544804,0.013952261,0.494245851,0500000US08005,0.19060865,0.058626826,0.103001393,0.106524406,0.607291678,0.716205073,0.090138583,0.923534321,308.0717154,0.835323183,0.098174747,4818,335,756.7487761,52.61744292,3419,33,537.0120518,5.183210795,26754,171,4202.170352,26.85845594
8007,8,Colorado,Southwest,12908,1.244577007,0.250077471,0.315308336,0.230477223,0.014951968,0.507127363,0500000US08007,0.183684537,0.010303688,0.016578866,0.019290363,0.766191509,0.837465138,0.106989457,0.920281719,3.691471259,0.339490355,0.003597433,8,0,61.97706848,0,40,0,309.8853424,0,378,0,2928.416486,0
8009,8,Colorado,Southwest,3563,1.235475723,0.255683413,0.263822621,0.215829357,0.043222004,0.492562447,0500000US08009,0.10693236,0,0.009823183,0.009823183,0.852652259,0.9477968,0.191983735,0.84762634,0.538428946,0.471938776,0.00870277,12,0,336.7948358,0,4,0,112.2649453,0,146,0,4097.670502,0
8011,8,Colorado,Southwest,5809,1.187812016,0.403683939,0.256670683,0.146152522,0.02685488,0.652435875,0500000US08011,0.319848511,0.005852987,0.034773627,0.039593734,0.633844035,0.914959546,0.228858218,0.857677903,1.482547663,3.33E-16,0,3,0,51.64400069,0,8,0,137.7173352,0,835,10,14374.24686,172.146669
8013,8,Colorado,Southwest,321030,1.209746753,0.36868517,0.258745289,0.115035978,0.016004735,0.502616578,0500000US08013,0.137887425,0.046659191,0.008139426,0.008806031,0.77812977,0.886892191,0.124618105,0.950536097,170.6435299,0.784564448,0.007330994,1088,70,338.9091362,21.80481575,1228,9,382.5187677,2.803476311,11300,87,3519.920257,27.100271
8014,8,Colorado,Southwest,66120,1.240063521,0.355928615,0.261327889,0.114882033,0.013656987,0.495901391,0500000US08014,0.122035693,0.065396249,0.011116152,0.011645493,0.771264368,0.867437992,0.050077486,0.967882441,773.5251676,0.617243772,0.006483523,265,28,400.7864489,42.34724743,270,5,408.3484574,7.562008469,2029,28,3068.663037,42.34724743
8015,8,Colorado,Southwest,19164,1.205228554,0.274681695,0.305572949,0.213890628,0.02979545,0.535796285,0500000US08015,0.10097057,0.007983719,0.019098309,0.019098309,0.849300772,0.931799207,0.100915894,0.929167218,7.301362223,0.7302314,0.064872148,78,20,407.0131497,104.3623461,238,0,1241.911918,0,582,2,3036.944271,10.43623461
8017,8,Colorado,Southwest,2039,1.299166258,0.241785189,0.285924473,0.087297695,0.032859245,0.472780775,0500000US08017,0.170181462,0.023050515,0.000980873,0.000980873,0.774399215,0.939676312,0.114630468,0.901185771,0.442710949,3.33E-16,0,5,0,245.2182442,0,4,0,196.1745954,0,77,3,3776.360961,147.1309465
8019,8,Colorado,Southwest,9379,1.202260369,0.268472119,0.363578207,0.182855315,0.005757543,0.513487579,0500000US08019,0.065891886,0.010448875,0.010981981,0.010981981,0.892099371,0.946796034,0.055038927,0.983253914,9.163100806,0.319151449,0.006431089,17,1,181.2559974,10.6621175,18,0,191.9181149,0,206,1,2196.396204,10.6621175
8021,8,Colorado,Southwest,8142,1.277573078,0.268607222,0.259518546,0.164455908,0.015598133,0.501351019,0500000US08021,0.529968067,0.001228199,0.004421518,0.004421518,0.440186686,0.902603783,0.223771908,0.865874363,2.441785257,0.344686016,0.004219704,5,0,61.40997298,0,26,0,319.3318595,0,251,3,3082.780644,36.84598379
8023,8,Colorado,Southwest,3687,1.242744779,0.229183618,0.301057771,0.250067806,0.017629509,0.526444264,0500000US08023,0.625711961,0.014917277,0.004610795,0.004610795,0.330078655,0.906699213,0.301328994,0.784678319,1.159633689,0.582016349,0.006379289,15,0,406.8348251,0,17,1,461.0794684,27.12232167,115,1,3119.066992,27.12232167
8025,8,Colorado,Southwest,5630,1.162166963,0.405683837,0.261456483,0.11705151,0.011545293,0.626287744,0500000US08025,0.310301954,0.003374778,0.036589698,0.036589698,0.624689165,0.884191829,0.283625731,0.847702633,2.760578135,1.11E-16,0,68,1,1207.815275,17.76198934,5,0,88.80994671,0,1492,11,26500.8881,195.3818828
8027,8,Colorado,Southwest,4640,1.272198276,0.15237069,0.292241379,0.343534483,0.019612069,0.488146552,0500000US08027,0.095689655,0,0.025646552,0.025646552,0.850431034,0.933836207,0.153125681,0.929565702,2.42546915,0,0,2,0,43.10344828,0,15,0,323.2758621,0,125,0,2693.965517,0
8029,8,Colorado,Southwest,30346,1.251301654,0.241382719,0.279246029,0.21429513,0.032821459,0.502043103,0500000US08029,0.151420286,0.010215514,0.005173664,0.009589402,0.814242404,0.947999736,0.17636775,0.903763611,10.25862867,0.622547158,0.014824946,78,1,257.0355236,3.295327226,88,1,289.9887959,3.295327226,1064,18,3506.228168,59.31589007
8031,8,Colorado,Southwest,693417,1.213813622,0.447029709,0.217740552,0.098654922,0.014914546,0.500691503,0500000US08031,0.302644729,0.0377017,0.090302084,0.093567074,0.537497639,0.764731756,0.137600362,0.87103004,1746.533667,0.834441947,0.117939913,6376,364,919.5044252,52.49366543,4889,70,705.0591491,10.09493566,33088,208,4771.731873,29.99638024
8033,8,Colorado,Southwest,1841,1.23302553,0.239543726,0.309071157,0.207495926,0.048343292,0.537208039,0500000US08033,0.05866377,0,0,0,0.90928843,0.966865834,0.135795763,0.918323864,0.666073672,1,0,0,0,0,0,2,0,108.6366105,0,45,0,2444.323737,0
8035,8,Colorado,Southwest,328614,1.264450084,0.309935061,0.284863092,0.09929583,0.009649619,0.498353692,0500000US08035,0.085200265,0.044733335,0.012525334,0.013572155,0.827563646,0.892433067,0.034623821,0.979804878,151.0009727,0.783773855,0.012103884,807,49,245.5768774,14.91111152,1296,11,394.3836842,3.347392381,12353,101,3759.121644,30.73514823
8037,8,Colorado,Southwest,54357,1.239840315,0.373585739,0.274003348,0.097043619,0.003808157,0.529904152,0500000US08037,0.296925879,0.007800283,0.008720128,0.00965837,0.67150505,0.88779734,0.070225135,0.892881552,12.45931034,0.754907909,0.035974943,626,8,1151.645602,14.71751568,556,1,1022.86734,1.83968946,1848,3,3399.746123,5.519068381
8039,8,Colorado,Southwest,25162,1.234758763,0.241157301,0.36928702,0.132739846,0.013870122,0.505563946,0500000US08039,0.067284,0.00965742,0.004570384,0.004848581,0.889197997,0.932994198,0.044396448,0.966584297,5.249033937,0.540136932,0.003377512,54,2,214.6093315,7.94849376,67,0,266.274541,0,736,4,2925.045704,15.89698752
8041,8,Colorado,Southwest,688153,1.249217834,0.364804048,0.239907404,0.107909142,0.013058143,0.504942941,0500000US08041,0.168078901,0.02797343,0.059492584,0.062895897,0.694607159,0.795417589,0.109108858,0.937134404,124.925569,0.810369527,0.036523352,1941,103,282.0593676,14.96760168,4142,50,601.9010307,7.265826059,31421,326,4565.990412,47.3731859
8043,8,Colorado,Southwest,47002,1.207140122,0.322752223,0.28983873,0.185885707,0.022764989,0.581336964,0500000US08043,0.131611421,0.006935875,0.040168503,0.041168461,0.791966299,0.898110719,0.153105161,0.902705229,11.83731376,0.742453889,0.147719979,29,0,61.69950215,0,128,0,272.3288371,0,3795,13,8074.124505,27.65839751
8045,8,Colorado,Southwest,58538,1.264426526,0.336243124,0.263264888,0.108015306,0.012145956,0.508712289,0500000US08045,0.28164611,0.009258943,0.003894906,0.003997403,0.684649288,0.873278896,0.080945932,0.877822456,7.667957958,0.633986756,0.003233832,193,2,329.7003656,3.416584099,651,2,1112.098124,3.416584099,2505,20,4279.271584,34.16584099
8047,8,Colorado,Southwest,5924,1.222822417,0.305030385,0.376941256,0.129304524,0.015530047,0.534942606,0500000US08047,0.092505064,0,0.002532073,0.002532073,0.864787306,0.93956786,0.041240686,0.975744681,15.2590355,3.33E-16,0,6,0,101.2829169,0,11,0,185.6853477,0,95,1,1603.646185,16.88048616
8049,8,Colorado,Southwest,15066,1.200318598,0.321916899,0.322447896,0.143568299,0.017257401,0.539559273,0500000US08049,0.084494889,0.011084561,0.008097703,0.008097703,0.876012213,0.948095048,0.112861243,0.955048288,3.150392993,0.391036273,0.005457691,17,0,112.8368512,0,46,1,305.3232444,6.637461835,513,3,3405.017921,19.9123855
8051,8,Colorado,Southwest,16537,1.196105702,0.405212554,0.242365604,0.113261172,0.010340449,0.543206144,0500000US08051,0.092640745,0.005019048,0.00393058,0.006228457,0.871863095,0.952288807,0.132225113,0.971951104,1.971192463,0.542665467,0.009266971,181,6,1094.515329,36.28227611,110,1,665.175062,6.047046018,292,0,1765.737437,0
8053,8,Colorado,Southwest,878,1.225512528,0.166287016,0.39977221,0.25284738,0.021640091,0.462414579,0500000US08053,0.05808656,0.003416856,0,0,0.902050114,0.946469248,0.129840547,0.937931034,0.303426738,1,0,3,0,341.6856492,0,0,0,0,0,9,0,1025.056948,0
8055,8,Colorado,Southwest,6583,1.245784597,0.221631475,0.300622816,0.269633906,0.039191858,0.502050737,0500000US08055,0.345435212,0,0.003038129,0.005772444,0.635880298,0.941667933,0.159551262,0.91450677,1.597522272,0.205877762,1.33E-07,3,0,45.57192769,0,6,1,91.14385539,15.19064256,238,11,3615.37293,167.0970682
8057,8,Colorado,Southwest,1296,1.244598765,0.219907407,0.340277778,0.207561728,0.014660494,0.486882716,0500000US08057,0.195987654,0,0,0,0.800154321,0.93441358,0.156589147,0.876033058,0.310082694,1,0,0,0,0,0,9,0,694.4444444,0,20,0,1543.209877,0
8059,8,Colorado,Southwest,570427,1.221171158,0.332805074,0.286129514,0.137279617,0.018230203,0.497730647,0500000US08059,0.152785545,0.02847516,0.010478116,0.01163865,0.78339209,0.907467564,0.073837414,0.944154841,288.1670164,0.843247513,0.015100286,2466,198,432.3077274,34.71083942,2326,39,407.7647096,6.836983523,22282,344,3906.196586,60.30570082
8061,8,Colorado,Southwest,1449,1.296756384,0.228433402,0.26363009,0.166321601,0.030365769,0.517598344,0500000US08061,0.053830228,0,0.011732229,0.011732229,0.869565217,0.91994479,0.112517581,0.958990536,0.316472037,2.22E-16,0,0,0,0,0,0,0,0,0,61,1,4209.799862,69.01311249
8063,8,Colorado,Southwest,7635,1.24859201,0.309626719,0.260248854,0.15140799,0.029076621,0.54459725,0500000US08063,0.192010478,0.003274394,0.025540275,0.025540275,0.766470203,0.901768173,0.100671141,0.88451541,1.364245023,0.251703335,0.007261342,31,3,406.0248854,39.29273084,43,0,563.1958088,0,336,5,4400.785855,65.48788474
8065,8,Colorado,Southwest,7585,1.184179301,0.411338167,0.282135794,0.100988794,0.015820699,0.550560316,0500000US08065,0.309294661,0.01252472,0.001054713,0.001054713,0.658800264,0.861173368,0.165302563,0.855077768,7.769797883,0.168360744,3.59E-06,39,0,514.1727093,0,41,0,540.5405405,0,305,0,4021.094265,0
8067,8,Colorado,Southwest,55101,1.225567594,0.332861473,0.285602802,0.140178944,0.016515127,0.504346564,0500000US08067,0.127547594,0.006188635,0.004319341,0.004736756,0.787317835,0.878114735,0.086651626,0.949937613,12.59013432,0.610542788,0.002832607,85,1,154.2621731,1.814849095,155,1,281.3016098,1.814849095,1748,19,3172.356219,34.48213281
8069,8,Colorado,Southwest,338161,1.218558616,0.374167926,0.242074042,0.129961764,0.016675489,0.498623437,0500000US08069,0.113327675,0.022193571,0.008975015,0.009684736,0.828368736,0.914561407,0.120226149,0.957546765,50.29906087,0.795065949,0.011474243,652,27,192.807568,7.984362478,1301,15,384.7279846,4.435756932,11829,67,3498.037917,19.81304763
8071,8,Colorado,Southwest,14179,1.226814303,0.280696805,0.281190493,0.206643628,0.022780168,0.525565978,0500000US08071,0.42055152,0.007334791,0.007334791,0.008533747,0.526905988,0.854573665,0.18185907,0.878142391,1.146996368,0.662234438,0.020432922,7,0,49.36878482,0,13,0,91.6848861,0,382,3,2694.125115,21.15805064
8073,8,Colorado,Southwest,5548,1.204938717,0.376892574,0.24333093,0.140230714,0.031182408,0.625630858,0500000US08073,0.216834895,0.00666907,0.09444845,0.095890411,0.661139149,0.867339582,0.1342946,0.90348723,0.831016797,0.264439614,0.045185812,3,0,54.07354001,0,5,0,90.12256669,0,736,2,13266.04182,36.04902668
8075,8,Colorado,Southwest,21689,1.230531606,0.314906174,0.261376735,0.134446033,0.033703721,0.539812808,0500000US08075,0.158744064,0.007561437,0.009129052,0.009313477,0.777813638,0.924892803,0.150173444,0.895494028,4.554648651,0.516366224,0.021174056,633,5,2918.53013,23.05316059,55,0,253.5847665,0,2314,46,10669.00272,212.0890774
8077,8,Colorado,Southwest,149998,1.241763224,0.3125175,0.257356765,0.155308737,0.024040321,0.493519914,0500000US08077,0.144195256,0.009393459,0.006206749,0.006886758,0.815384205,0.940519207,0.156801463,0.900768489,17.39732685,0.771292628,0.012175116,72,0,48.00064001,0,336,5,224.0029867,3.333377778,7693,112,5128.73505,74.66766224
