Time,POPDENSITY_CASE_Q_1,POPDENSITY_CASE_Q_2,POPDENSITY_CASE_Q_3,POPDENSITY_CASE_Q_4,POPDENSITY_CASE_Q_5,POPDENSITY_DEATH_Q_1,POPDENSITY_DEATH_Q_2,POPDENSITY_DEATH_Q_3,POPDENSITY_DEATH_Q_4,POPDENSITY_DEATH_Q_5,NH_WHITE_CASE_Q_1,NH_WHITE_CASE_Q_2,NH_WHITE_CASE_Q_3,NH_WHITE_CASE_Q_4,NH_WHITE_CASE_Q_5,NH_WHITE_DEATH_Q_1,NH_WHITE_DEATH_Q_2,NH_WHITE_DEATH_Q_3,NH_WHITE_DEATH_Q_4,NH_WHITE_DEATH_Q_5,BLACK_CASE_Q_1,BLACK_CASE_Q_2,BLACK_CASE_Q_3,BLACK_CASE_Q_4,BLACK_CASE_Q_5,BLACK_DEATH_Q_1,BLACK_DEATH_Q_2,BLACK_DEATH_Q_3,BLACK_DEATH_Q_4,BLACK_DEATH_Q_5,HISPANIC_CASE_Q_1,HISPANIC_CASE_Q_2,HISPANIC_CASE_Q_3,HISPANIC_CASE_Q_4,HISPANIC_CASE_Q_5,HISPANIC_DEATH_Q_1,HISPANIC_DEATH_Q_2,HISPANIC_DEATH_Q_3,HISPANIC_DEATH_Q_4,HISPANIC_DEATH_Q_5,ATKINSON_CASE_Q_1,ATKINSON_CASE_Q_2,ATKINSON_CASE_Q_3,ATKINSON_CASE_Q_4,ATKINSON_CASE_Q_5,ATKINSON_DEATH_Q_1,ATKINSON_DEATH_Q_2,ATKINSON_DEATH_Q_3,ATKINSON_DEATH_Q_4,ATKINSON_DEATH_Q_5,ETASQUARED_Q_1,ETASQUARED_Q_2,ETASQUARED_Q_3,ETASQUARED_Q_4,ETASQUARED_Q_5,ETASQUARED_Q_1,ETASQUARED_Q_2,ETASQUARED_Q_3,ETASQUARED_Q_4,ETASQUARED_Q_5
291,28.6855874,26.68197561,22.64008778,18.41803882,14.21690409,0.427034634,0.461987817,0.444725138,0.323947152,0.160027815,13.23110546,16.05805157,19.74614644,21.25245422,20.65158126,0.178919614,0.203089183,0.19182303,0.331685702,0.518883951,25.84737763,18.5566514,17.4076995,14.45734455,15.46788939,0.462614908,0.243443163,0.220625321,0.173296802,0.230038265,21.21548987,22.47276897,18.47382205,15.43457528,13.8396474,0.468169927,0.410681158,0.214195642,0.175024583,0.173300473,24.7424291,27.48290383,22.88317494,20.4880192,13.7277159,0.6643614,0.702735988,0.347212415,0.299111107,0.152366493,29.41700507,19.46779021,16.66645141,16.42357037,14.67335653,0.742384986,0.288485394,0.224419544,0.224094293,0.17991771
292,26.79178163,19.26402028,18.98005101,13.80061818,13.52564992,0.259934125,0.122034518,0.173800629,0.187795451,0.100636049,13.56073044,13.08407894,16.77385828,16.5801902,16.72190013,0.112168835,0.136559968,0.104630744,0.126941441,0.145287506,21.05389976,14.35136709,14.42744926,13.68495835,14.3798181,0.118114445,0.102089068,0.108504256,0.11448567,0.137828834,15.96705858,19.09482395,15.89022513,13.3692852,13.33643417,0.110882351,0.181291683,0.139116757,0.115386577,0.107189552,19.38727357,18.8384045,19.0966828,15.35073135,13.36363575,0.201321636,0.220134165,0.206450625,0.144097322,0.101016459,24.48014491,17.12508985,12.46848583,13.19615051,14.75081263,0.204155871,0.08952995,0.107809389,0.118977898,0.125027561
293,35.77807567,29.07036545,30.81894089,24.24674012,17.40549955,0.185667232,0.27893604,0.322042341,0.211269882,0.136931017,14.31150466,18.56515252,26.42313797,39.74495581,26.11715888,0.116985901,0.165739448,0.187947817,0.274357309,0.352841087,39.73566775,27.72896153,25.27064126,17.99855884,15.33103118,0.334657593,0.208104639,0.19892447,0.138010123,0.149476341,21.73294084,28.26300332,27.71514947,19.91650109,15.8801,0.271045747,0.29228659,0.181072604,0.186692889,0.114249941,33.19793782,25.53556314,26.20046112,25.94625109,17.54655896,0.322114618,0.237067562,0.319060057,0.209596104,0.13426771,40.99821085,32.33025967,21.42326567,21.68170037,16.22613785,0.185596247,0.323302597,0.217818969,0.131684275,0.145763839
294,38.97155207,29.30571774,29.36208268,22.13873619,16.36243166,0.649835313,0.505571573,0.567407935,0.368548572,0.236329737,16.47367938,17.41197946,22.29603641,27.78789101,21.84847357,0.231907346,0.297630699,0.310017018,0.462722028,0.477373235,36.72374941,24.22259469,21.41150655,16.39105457,17.14610103,0.570886482,0.333752723,0.305620322,0.266610465,0.273716416,20.32843106,24.17839072,23.06246682,17.6113625,16.97381854,0.480490189,0.480977933,0.331230374,0.269667506,0.236202126,29.47348755,25.27309548,24.44563081,23.43109784,16.80114167,0.603964909,0.524935317,0.605275696,0.386442817,0.225603426,34.03835161,26.62023842,19.88313154,20.63977742,15.98950032,0.742384986,0.457597521,0.261822801,0.299177432,0.258593589
295,41.36665936,32.28684667,30.94162369,23.87584411,17.21577586,0.946902885,0.662473096,0.557184368,0.542259364,0.286235319,15.62862828,19.71599122,24.17745219,32.36597267,27.06498689,0.307604106,0.331478896,0.437899038,0.511860651,0.546557762,35.28669033,26.71985036,24.46228455,17.39398041,17.27519423,0.846486853,0.416209278,0.325512769,0.352866792,0.329042075,24.6405225,27.88562064,24.14448605,18.34127984,17.50912445,0.59137254,0.536475387,0.423974878,0.340973818,0.298461926,35.311815,30.05678022,27.61746313,26.91563307,16.99559836,0.744890054,0.592668906,0.600583636,0.447575015,0.303470279,40.38574324,29.68912615,22.26593905,19.94092667,17.30198476,0.946540857,0.567023016,0.334429124,0.317659435,0.347027718
296,42.70346344,34.12608118,33.8604519,25.70684975,20.85764598,0.501301527,0.444554314,0.669643599,0.345074141,0.200034769,19.47539998,22.17290345,28.31036656,32.34959313,31.49279661,0.176167005,0.288293265,0.306141805,0.405393635,0.560394667,39.48959599,28.90298582,26.04644669,21.26688949,20.83350764,0.698843797,0.333752723,0.267643832,0.232892083,0.232950141,29.77807144,30.40150521,27.61357216,22.36943821,20.25112304,0.468169927,0.414380989,0.377602626,0.265778071,0.177793448,31.68802555,30.93731688,30.55938454,28.81509777,20.80181436,0.845550872,0.651935796,0.483282145,0.349326841,0.193193978,43.02120994,31.90250547,22.62237009,22.79524108,21.72003185,0.686706112,0.427754205,0.283824717,0.241421171,0.231758406
297,53.23079551,40.07962229,37.34157625,29.09186275,22.23726722,0.519868251,0.488138071,0.618525767,0.368548572,0.224781338,21.74699093,22.52305722,31.11408297,39.83913817,30.39276263,0.220896908,0.264949681,0.34101872,0.413583406,0.56731312,45.19846081,36.21806021,28.73916065,21.93341565,22.71263878,0.600415094,0.471180315,0.302003513,0.223482302,0.265951411,30.67745051,41.31970429,29.7731942,23.8461271,21.21647086,0.455849666,0.418080819,0.406309258,0.280039333,0.205393153,42.11648631,39.53101601,34.45379405,30.27135403,22.35410061,0.6643614,0.575735508,0.553663039,0.368976475,0.218448093,50.27802318,37.65729169,26.80273414,25.46589059,22.30430698,0.816623485,0.442675863,0.272823759,0.262213425,0.257983699
298,47.15947701,36.340136,34.48920123,28.1364534,21.5658103,0.649835313,0.68862335,0.567407935,0.319252266,0.213645382,20.36586914,22.6421095,29.47680559,36.04317958,32.66201511,0.229842889,0.231101484,0.265452072,0.466816913,0.664171458,38.29860867,31.69080268,27.90367788,21.15475626,22.67381376,0.689000927,0.341605728,0.269452236,0.200741997,0.307688312,31.08401913,31.80744071,31.32556055,22.86469295,20.70940651,0.59137254,0.473578273,0.298107336,0.2579992,0.206035007,39.92208047,34.69653108,32.96641114,31.04642296,21.21471913,0.603964909,0.804336372,0.426977429,0.38862611,0.204137428,42.26026533,34.01640706,24.9259707,23.88914467,22.32443337,0.909421608,0.368067572,0.292625484,0.232180169,0.257373808
299,34.58980538,25.80158373,25.80428158,19.53307431,16.3224247,0.371334465,0.200485279,0.276036293,0.122067043,0.08331345,15.21917763,16.23896435,22.03058434,27.48077462,25.30078146,0.081201979,0.110882025,0.131757233,0.151510753,0.228308939,30.29635505,25.65184165,20.91419538,15.22032097,16.67631824,0.25591463,0.141354094,0.119354682,0.086256327,0.109680692,21.44957483,27.06425832,21.66025824,17.57506111,15.15095431,0.184803919,0.181291683,0.121451137,0.110200663,0.084724676,25.82956593,23.21568771,24.79284322,20.9093947,16.36508729,0.322114618,0.203200768,0.229910923,0.128814272,0.085443088,33.01757225,27.19223533,18.47720911,18.5455354,15.89862663,0.296953994,0.228798761,0.096808431,0.091254892,0.10124183
300,39.60282066,27.33573195,31.65216156,25.14111596,21.21110948,0.57556842,0.287652792,0.322042341,0.199532666,0.136518574,19.04530476,22.60592694,28.85095874,32.77955607,25.32153682,0.121114816,0.199587645,0.180197392,0.257977768,0.276738107,34.4992607,28.60064512,27.20020862,20.8120834,20.60444,0.442929167,0.212031142,0.188074044,0.152908943,0.14074071,22.51527743,26.90146579,26.53155294,24.13653826,20.56563131,0.209444441,0.210890325,0.214195642,0.213918935,0.121952185,32.57384075,28.939176,28.3306562,28.16229323,20.88767835,0.624097072,0.262467658,0.262755341,0.200862933,0.140160337,38.04723053,30.68887726,24.38912395,24.41241639,20.22397035,0.686706112,0.218850989,0.202417628,0.168648282,0.136615481
301,44.70866955,35.31155935,31.41701953,27.27259432,20.32724451,0.612701867,0.575305583,0.705426081,0.448361638,0.231792866,18.94689897,21.55546565,28.37043236,35.04402759,29.7977757,0.205757556,0.29529634,0.418522974,0.556904388,0.594986931,40.08016821,29.90817049,27.33041372,20.55331442,19.89297145,0.679158057,0.424062283,0.339980003,0.290919066,0.2465389,26.34687868,30.36080708,28.60505508,21.69656592,20.11312452,0.585212409,0.57717352,0.410725663,0.287818203,0.212453543,33.94282788,30.10758041,30.15586741,28.9264457,20.45162396,0.523436254,0.685802591,0.666272471,0.465041357,0.22223621,42.3159442,32.18601697,23.40123792,24.01389819,20.32887152,0.686706112,0.552101357,0.352030657,0.302642808,0.256154027
302,48.53341453,38.14450351,35.57289927,29.36886104,23.10092249,0.742668929,0.653756344,0.541849019,0.392023003,0.262726078,19.71281255,25.94172512,32.49753391,40.98570603,33.32618657,0.241541479,0.353655301,0.408834942,0.356255013,0.505047046,41.43848432,34.31370644,30.53671449,23.96828082,21.42073612,0.570886482,0.38872376,0.350830428,0.306602035,0.274687042,31.73083285,34.33072494,29.94543399,24.29859806,22.93792222,0.449689536,0.42918031,0.382019031,0.333194947,0.260592563,38.61348984,35.36540028,34.48194641,32.55944484,22.77626523,0.805286545,0.482601823,0.600583636,0.421375502,0.255487461,47.8095931,36.7570183,27.16356557,25.83322041,23.05020312,0.538229115,0.452623635,0.363031615,0.338451689,0.272621072
303,56.44283863,40.95129742,39.51408411,32.00034479,24.33082699,0.891202715,0.706056852,0.62363755,0.38967556,0.245815922,21.20266241,26.60701727,33.87129682,44.82261346,41.91198635,0.220896908,0.29529634,0.412710155,0.548714618,0.636497647,50.09036739,39.54380793,32.77913579,24.476409,22.89899889,0.75790102,0.549710367,0.385190109,0.235244528,0.274687042,36.61581643,39.68437932,33.46089236,26.68152535,22.90711325,0.579052279,0.458778952,0.373186221,0.333194947,0.23684398,37.28476704,37.28734087,38.37166386,35.14664675,24.22711413,0.765022218,0.660402495,0.558355099,0.410459038,0.248332129,54.97360821,40.83063102,28.98312402,27.40419071,24.41025902,0.927981233,0.517284155,0.382833339,0.299177432,0.259813371
304,66.74737002,47.78523041,44.67187336,33.26092176,26.47099279,0.891202715,0.540438578,0.587855068,0.330989482,0.238391951,22.48744287,28.95654902,39.52135698,49.87979669,42.20947982,0.231219193,0.257946605,0.356519571,0.552809503,0.470454782,55.07085981,44.90348401,36.79379327,27.10957942,23.50563989,0.600415094,0.369091247,0.365297662,0.261905575,0.245568274,37.45975433,40.55753926,37.95679263,29.11112586,25.34038026,0.49281045,0.395881837,0.435015891,0.302079466,0.209886128,48.51851434,40.64862024,41.79686741,36.08982922,26.73442682,0.865683036,0.6265357,0.53958686,0.344960255,0.23317966,64.84732853,47.98307924,32.16680128,31.576503,25.04759464,0.909421608,0.392937002,0.345430082,0.306108183,0.240296873
305,54.15913167,39.92272077,34.70389612,29.79374825,20.49758339,0.724102206,0.523005076,0.506066537,0.342726697,0.20457164,17.935315,20.88667196,33.56321741,40.53936354,38.02381594,0.189930052,0.247441993,0.269327284,0.511860651,0.608823836,44.4700884,37.98498639,30.81882556,20.56586079,18.65057069,0.620100834,0.396576765,0.2965783,0.212504224,0.233920767,34.71233607,34.75620542,32.67698047,24.45287899,17.96419865,0.486650319,0.484677763,0.353312399,0.246330895,0.179719009,39.57983369,34.37479653,33.69837245,31.59661273,20.62251014,0.583832745,0.524935317,0.426977429,0.432291965,0.19361488,52.35670114,39.68663722,25.86765271,26.49857254,19.01577719,0.723825361,0.437701977,0.2882251,0.264523675,0.215291361
306,39.67708755,31.77255834,31.87708002,24.83125346,23.34715086,0.408467911,0.41840406,0.250477377,0.161973576,0.106822691,21.50751391,23.81745896,29.57756112,30.8058214,32.89724251,0.105975464,0.129556892,0.160821328,0.225218686,0.304411918,36.98950691,31.10575379,25.53285988,21.64014414,25.04893457,0.2657575,0.227737152,0.177223618,0.102723444,0.129093203,27.24625775,32.89889063,27.17413986,20.86552327,24.06180788,0.283366009,0.221989815,0.167823389,0.095939401,0.122594038,24.33978583,28.36344049,29.78519469,26.7562527,23.58776412,0.301982454,0.321734549,0.225218863,0.205229519,0.106067282,37.73171691,33.11115979,24.12950134,23.34854606,23.98882466,0.408311742,0.263615963,0.151813221,0.125908649,0.118318765
307,46.00834017,37.11592686,38.86488765,30.04492466,26.4132508,0.371334465,0.34867005,0.291371642,0.223007098,0.133631475,22.47918504,28.90869468,35.39231782,40.79734131,38.162185,0.118362206,0.163405089,0.197635849,0.323495931,0.297493465,42.96412923,36.92483068,32.56393568,26.84140066,24.43355795,0.364186204,0.23951666,0.217008512,0.141146717,0.133946331,29.44542438,36.90950663,32.12713805,28.97369915,25.36990553,0.271045747,0.236789136,0.194321819,0.171135148,0.13350555,37.0834454,33.51965997,36.84674448,32.59437752,26.34677616,0.201321636,0.31326785,0.342520355,0.211779397,0.13426771,47.56831798,38.92563264,28.75650429,27.72416039,26.66380457,0.352632868,0.303407052,0.187016287,0.177889284,0.132346247
308,62.73695781,42.71208117,44.68209693,33.53792004,25.2439754,0.928336162,0.706056852,0.73609678,0.462446297,0.282110891,22.9925467,27.41703964,34.88854016,49.6832422,37.85777308,0.275949097,0.297630699,0.449524676,0.630612322,0.788703606,48.37770795,41.0005404,34.93475368,26.60066709,23.21251096,0.797272501,0.612534409,0.390615322,0.303465441,0.306717686,39.58499939,36.92430595,35.28928402,25.58081519,25.92767631,0.665294107,0.621571483,0.505678371,0.324119598,0.257383295,43.68679507,36.74547216,36.69659857,36.07891276,25.95154927,0.966343854,0.69426929,0.703808948,0.517440383,0.268956323,51.41016028,41.90001653,30.55186064,31.12138367,24.69507791,1.150696728,0.636657421,0.380633148,0.392742575,0.276280415
309,63.31252623,52.10002228,44.73832654,39.3314097,30.58304773,1.095436671,0.976276141,1.145039436,0.723012485,0.371610983,26.33077381,33.80384428,42.63702801,55.20314746,43.82147929,0.465879149,0.466871684,0.472775952,0.708415141,0.761029795,57.70874907,44.97023456,44.91172003,30.89936877,26.68152682,1.033501391,0.620387415,0.471993514,0.344241159,0.622171003,40.44741768,45.06023268,39.88896981,32.48715559,30.2813693,0.616013062,0.732566391,0.633754115,0.622309629,0.345959092,47.95481376,44.69570219,46.47954295,41.44326306,30.5137051,2.093745017,1.397005278,1.060405482,0.735769658,0.324936277,60.20742237,49.49016673,37.37905519,35.58016701,29.31133941,1.03933898,0.795821777,0.514844836,0.502479471,0.438511299
310,65.76333369,58.56785171,52.54401948,41.62720908,33.70647723,1.225403733,0.523005076,0.674755382,0.518784932,0.260663864,28.34017871,37.52714596,47.90537971,56.52579538,56.27469412,0.27388464,0.290627623,0.393334092,0.716604911,0.594986931,62.79751306,54.37028184,45.20648993,33.9747989,30.52132164,0.77758676,0.47903332,0.424975003,0.295623957,0.289246426,46.65682935,51.89011933,44.07792994,36.45956539,32.29486405,0.652973846,0.495777254,0.485804548,0.29041116,0.274071489,51.0350348,49.49632033,49.99389563,45.27712513,33.76601419,0.845550872,0.778936276,0.595891576,0.484690991,0.264326402,67.20440086,57.38869786,39.15681001,38.86765339,32.56388567,1.002219731,0.552101357,0.400434872,0.328055562,0.29274746
311,92.23948102,73.83088317,63.85128391,45.96997888,37.24358687,1.076869948,0.784507613,0.869003143,0.504700274,0.37985984,31.60614981,41.06603333,55.38841548,67.05374525,67.37189222,0.382612713,0.391005035,0.548342601,0.687940715,0.7748667,80.39656531,63.80959415,49.22476422,38.52599637,34.01266189,1.092558613,0.64394643,0.439442237,0.399131549,0.414457126,53.42065277,58.73480531,51.03376779,39.92505214,36.81608084,0.652973846,0.569773859,0.452681511,0.373385777,0.449939376,64.34239495,58.40328731,61.034312,50.7702897,37.65220155,1.147533327,0.88053666,0.595891576,0.545823188,0.385546153,90.58952792,68.45559444,45.41635513,43.09656682,36.11588818,1.447650723,0.611787991,0.499443495,0.407759203,0.410456334
312,79.72550956,63.37949841,54.91588689,44.37371755,33.83680916,0.649835313,0.801941116,0.598078634,0.373243458,0.260251421,27.61555427,38.18076632,51.5887694,62.84829814,58.36406683,0.245670393,0.29529634,0.387521272,0.560999273,0.601905383,61.11438223,56.23929709,47.29519686,35.45448698,30.43105347,0.51182926,0.530077854,0.339980003,0.291703215,0.278569544,50.73483582,55.85633737,50.19906725,38.67524697,30.39433553,0.554411756,0.451379291,0.479179941,0.277446376,0.250964759,63.71829788,52.78139941,54.19328902,47.17003995,33.96552169,0.825418709,0.575735508,0.417593309,0.445391722,0.266010009,68.57781308,59.33348732,44.56928136,37.41335074,33.53239185,0.51966949,0.49738861,0.347630274,0.304953058,0.295187022
313,51.59692387,43.81039183,40.28596338,32.89472063,29.79115751,0.519868251,0.41840406,0.265812726,0.169015906,0.102698263,26.14153191,28.18387639,42.01505636,45.96099155,47.64738362,0.111480683,0.141228684,0.184072604,0.192459605,0.166042864,50.73999684,43.03054226,36.87697986,29.2385424,27.3104922,0.354343334,0.22381065,0.142863937,0.108212483,0.134916957,39.85604514,42.89953181,35.60505698,31.92707693,27.67351811,0.154003266,0.196091004,0.189905414,0.13742671,0.114891795,32.2718583,34.93359865,40.65200486,34.94141723,30.10837656,0.281850291,0.270934357,0.253371221,0.198679641,0.108592694,48.9417302,46.9584587,32.1073961,33.72503591,28.093388,0.426871367,0.223824875,0.129811305,0.121288148,0.132346247
314,57.27834117,52.52714309,53.70439427,41.73284402,36.87816253,0.315634295,0.313803045,0.429389789,0.291082949,0.189311256,29.11503827,39.8941854,54.04952948,59.53144112,54.56583631,0.167909176,0.183247136,0.288703348,0.413583406,0.477373235,58.03356379,52.91354937,47.97334846,38.19900647,31.24929084,0.492143519,0.384797257,0.274877449,0.212504224,0.144623213,42.81290784,50.59887857,47.11420837,39.49591779,34.90592451,0.338807184,0.332984723,0.262776097,0.239848503,0.173942327,44.89472489,47.98078127,49.91413062,43.29251202,37.22666972,0.422775436,0.279401056,0.314367997,0.299111107,0.194456684,62.82432944,56.97586531,44.02143365,38.50725432,35.75483298,0.501109866,0.387963116,0.290425292,0.232180169,0.171989133
315,74.41542672,62.63857455,57.55356702,49.85734471,39.65142807,0.909769438,0.96755939,0.950791675,0.664326407,0.355938156,34.87074462,42.87399392,54.67537634,62.03341598,62.66042595,0.305539649,0.427187591,0.627784461,0.8025975,1.120789335,72.19745428,61.36730952,48.74192028,40.72945345,36.85659486,0.738215279,0.875610085,0.571455749,0.409325479,0.34554271,53.0633652,56.75909595,51.03597599,42.6995159,38.40081738,0.960980377,0.906458413,0.563091635,0.436913219,0.320284948,47.53203833,53.50953549,53.49417213,51.98856706,40.37964595,1.207929818,0.804336372,0.81641838,0.737952951,0.347244078,67.00024499,66.16760683,45.24474018,44.1812294,39.09703315,0.927981233,0.800795663,0.587451159,0.44703346,0.382401369
316,72.44735406,79.66238976,58.66793575,48.69536036,40.60870786,1.114003394,0.880391877,0.756543913,0.638504532,0.356763041,31.87452923,46.81439094,58.29870023,71.50488546,67.40648449,0.319302696,0.392172215,0.53284175,0.872210549,1.093115524,67.36460492,61.68142973,53.05677286,43.7178431,35.01725937,1.063030002,0.596828399,0.566030536,0.356787534,0.405721496,56.30359391,60.19993809,54.07887902,43.13513264,38.86359383,0.880898679,0.72516673,0.706624797,0.414873086,0.299745633,65.61072126,56.6083472,61.93987951,53.11732941,40.51012554,1.248194145,0.889003359,0.929027812,0.613505264,0.336721531,80.82716535,64.77989261,47.44493179,44.35218793,40.48575391,1.651806594,0.691370168,0.451039279,0.414689954,0.398868414
317,82.17631703,69.18485475,69.42823938,54.29401223,45.2321919,0.724102206,0.740923857,0.807661745,0.460098854,0.29365929,36.96341595,48.37957826,66.35526749,76.74224364,73.28025081,0.286271382,0.35482248,0.389458879,0.70022537,0.678008363,79.41227827,73.63370372,59.49469206,44.92307923,40.50808833,0.76774389,0.482959823,0.497311174,0.295623957,0.327100823,60.33847947,72.29098336,60.32367567,49.30507332,41.11778369,0.548251626,0.662269616,0.481388143,0.32282312,0.29204339,56.59151196,58.69962177,62.43723784,58.7851574,45.7802384,1.006608181,0.821269769,0.577123338,0.517440383,0.287476007,81.38395409,77.77168311,53.64947212,50.18903566,43.23453058,0.946540857,0.517284155,0.415836214,0.417000204,0.295796912
318,107.1671265,96.1980669,77.41284474,69.31764828,50.74655244,0.761235653,0.880391877,0.792326396,0.730054814,0.409555723,42.67989762,59.09895212,76.02392324,88.51094372,76.19983785,0.411515112,0.490215268,0.608408398,0.646991863,0.767948248,87.67044653,77.11258504,65.15318902,53.86080301,49.75329706,0.689000927,0.592901896,0.556988515,0.414030369,0.52802032,71.69776034,81.47766189,75.52273342,55.2468338,47.52605006,0.726895414,0.86576028,0.64700333,0.469325179,0.38126104,92.58782052,79.09589882,76.65417859,69.61647275,51.4998745,0.946211691,0.897470057,0.835186619,0.672454168,0.404907641,95.56350732,80.19893953,61.66256995,57.5922332,52.06208627,0.575348364,0.681422396,0.495043111,0.489773093,0.478154184
319,94.67172177,80.28999585,66.6832118,53.00526595,43.64552437,1.726705261,0.706056852,0.720761431,0.42723465,0.299021046,34.2397089,47.29410159,67.98479444,75.44416503,82.81387861,0.310356715,0.318639924,0.474713559,0.622422551,0.698763721,88.43819042,73.9124854,57.87074503,44.93170487,37.51176714,0.846486853,0.640019928,0.34721362,0.334831378,0.343601458,68.24192706,70.50396535,64.5126358,50.70526999,36.77692777,0.726895414,0.551274708,0.54100961,0.302079466,0.306164169,72.25433526,64.32997637,65.40261954,57.79830907,43.84030148,1.026740345,0.711202687,0.652196292,0.458491478,0.310625612,92.18565564,81.51701935,51.96852573,47.6211923,42.4209366,1.299173726,0.581944674,0.365231807,0.345382441,0.347637609
320,54.86466715,52.6143106,52.53379592,42.96290422,39.21093914,0.649835313,0.392253807,0.352713041,0.215964768,0.160852701,35.33593561,38.39436012,51.72633945,58.35211418,51.54247248,0.139694929,0.19258457,0.261576859,0.30711639,0.366677992,61.49825417,53.28656712,46.31865855,36.30136728,39.71217535,0.403557686,0.369091247,0.218816917,0.161534576,0.164035725,51.01820183,50.48048401,49.0905496,41.01279751,36.4887355,0.381928099,0.262687948,0.207571034,0.203547108,0.15853784,40.00260913,42.48589385,50.91353932,45.2269094,39.59382208,0.301982454,0.321734549,0.356596534,0.279461473,0.157417316,61.07972472,56.46355504,42.98074302,38.42061993,39.76547318,0.51966949,0.358119799,0.167214562,0.175579033,0.184796834
321,72.93008886,64.86134612,67.72090379,56.47243946,47.17149806,0.594135143,0.461987817,0.429389789,0.35211647,0.192198355,37.05425206,54.11976561,66.938487,75.42778549,68.24361726,0.165844719,0.255612247,0.323580263,0.405393635,0.408188708,71.26238159,66.22439326,61.24341899,50.73597152,39.18512565,0.600415094,0.408356273,0.316470747,0.217993263,0.162094473,55.02844687,66.3527558,60.68361268,51.91877376,44.06389173,0.301846401,0.403281498,0.276025311,0.25022033,0.198332763,57.1753447,57.20101611,63.81670338,56.49051672,47.97187466,0.342246782,0.44026833,0.40820919,0.336227084,0.199928409,79.32383575,71.09672796,56.20829496,49.54563092,46.37485697,0.742384986,0.417806433,0.316827591,0.21023279,0.204313331
322,101.2257751,75.90546997,62.35864322,55.0052875,45.66525687,1.243970457,1.011143146,1.124592303,0.612682658,0.391820681,41.31529148,47.01631294,62.3076078,73.87991888,69.12226075,0.360591837,0.420184516,0.689787865,0.945918483,0.989338734,84.87507134,67.90100988,56.21605512,47.77737951,41.32826695,1.456744817,0.714623478,0.553371706,0.425008447,0.423192757,61.97707421,62.4642342,58.82430618,49.99220687,43.8816053,0.868578418,0.86946011,0.697791987,0.480993484,0.353661335,69.99953293,61.18883117,59.02611047,55.94469353,46.97349532,1.16766549,0.948270249,0.905567514,0.735769658,0.384704349,83.81526492,70.88285086,53.85188975,51.68261257,44.2323115,1.651806594,0.770952346,0.613853458,0.47360134,0.415335459
323,98.90493466,81.35343951,70.95155077,62.58752882,49.13967521,1.652438368,1.10702741,0.889450276,0.821605097,0.488744745,41.87957642,54.17929175,67.20587668,88.65426471,74.25575264,0.475513282,0.534568078,0.691725471,0.99915199,1.210729219,84.46167078,76.02101731,66.88744872,52.29799519,41.46706641,1.151615835,0.86775708,0.723361708,0.517537962,0.511519685,63.43702517,71.06633955,66.3741505,49.16635013,49.33158425,0.948660116,0.858360619,0.77066267,0.539335012,0.496794689,73.88504051,67.66585564,67.45304961,65.43765042,49.8074279,1.288458472,1.092204126,0.929027812,0.77725222,0.495822454,89.9770603,79.21908397,62.34682954,53.82421473,47.95996249,1.466210347,0.845560638,0.65785729,0.57987286,0.533654224
324,92.85218289,85.74668214,75.25056044,67.0711452,52.60708201,1.188270287,1.115744161,1.022356639,0.81691021,0.509366886,47.84998631,55.18073151,72.02470371,81.88951435,80.94589639,0.404633589,0.598762935,0.862234831,1.08514458,1.13462624,85.10145736,81.25504531,66.59267882,55.0832904,47.82369339,1.063030002,0.934507625,0.786655857,0.570075906,0.45328215,74.85174722,69.51611067,66.95932416,54.41190171,52.92018774,1.170424819,0.86946011,0.821451327,0.548410361,0.484599471,67.56354113,68.19079096,67.65011611,68.60342491,54.05685362,1.449515781,1.049870633,1.022869005,0.748869415,0.51265853,84.53909028,79.84579361,63.64714278,58.09933317,52.35788318,1.31773335,0.885351726,0.776667637,0.619147118,0.510478383
325,120.2566664,91.6566395,82.14635598,69.68619685,54.63217627,1.708138537,1.168044669,0.981462374,0.697190611,0.482558102,48.2979735,57.96678829,79.98051543,88.09736032,86.94419486,0.417708483,0.582422426,0.726602386,0.99915199,1.106952429,96.73573015,89.98366064,69.92375948,56.89780986,49.7319433,1.122087224,0.946287132,0.725170112,0.523027001,0.448429022,79.23776022,81.84764491,72.1309344,59.80654831,52.26485522,1.022581684,0.850960959,0.750788847,0.551003317,0.464702009,88.03795154,78.11376178,79.78847444,71.66658465,55.46603323,1.469647945,1.083737428,0.853954857,0.772885635,0.483195396,107.6272633,88.40087771,69.43584689,58.79818393,54.38698901,1.577568095,0.989803335,0.651256715,0.586803612,0.486082761
326,78.72290651,69.43764054,63.54968871,62.69316376,48.1283654,1.26253718,0.89782538,0.679867165,0.558691466,0.374498083,45.12352665,48.63635768,62.29985737,74.44910793,72.36701506,0.333753895,0.417850157,0.517340899,0.810787271,0.982420281,74.03807104,68.00702546,58.93227833,49.94084502,45.53981138,1.053187131,0.77744752,0.524437238,0.399131549,0.335836454,70.00988455,65.14291131,60.23976398,51.4844535,46.26031476,0.911699332,0.669669276,0.545426015,0.359124515,0.383186601,61.64468503,62.17096822,60.78094078,61.23262858,49.09021104,0.765022218,0.787402975,0.703808948,0.550189774,0.385967054,73.86730611,69.11712129,56.73854113,53.51926167,47.59585784,1.113577479,0.785874004,0.468640812,0.450498836,0.38362115
